0.000630933, 0.000195329, 7.9067e-05, 5.07757e-05, 3.3296e-05, 2.32363e-05,
2.21115e-08, 2.1883e-08, 2.1658e-08, 2.14364e-08, 2.12182e-08,
2.10034e-08, 2.07917e-08, 2.05833e-08, 2.0378e-08, 2.01757e-08,
1.99765e-08, 1.97801e-08, 1.95867e-08, 1.93961e-08, 1.92082e-08,
1.90231e-08, 1.88406e-08, 1.86607e-08, 1.84834e-08, 1.83086e-08,
1.81363e-08, 1.79664e-08, 1.77989e-08, 1.76337e-08, 1.74708e-08,
1.73102e-08, 1.71517e-08, 1.69955e-08, 1.68413e-08, 1.66892e-08,
1.65392e-08, 1.63912e-08, 1.62452e-08, 1.61011e-08, 1.59589e-08,
1.58187e-08, 1.56802e-08, 1.55435e-08, 1.54087e-08, 1.52756e-08,
1.51442e-08, 1.50144e-08, 1.48864e-08, 1.476e-08, 1.46351e-08,
1.45119e-08, 1.43902e-08, 1.427e-08, 1.41514e-08, 1.40342e-08,
1.39184e-08, 1.38041e-08, 1.36912e-08, 1.35797e-08, 1.34695e-08,
1.33606e-08, 1.32531e-08, 1.31469e-08, 1.30419e-08, 1.29382e-08,
1.28357e-08, 1.27344e-08, 1.26344e-08, 1.25355e-08, 1.24377e-08,
1.23411e-08, 1.22456e-08, 1.21513e-08, 1.2058e-08, 1.19658e-08,
1.18746e-08, 1.17845e-08, 1.16954e-08, 1.16073e-08, 1.15201e-08,
1.1434e-08, 1.13488e-08, 1.12646e-08, 1.11813e-08, 1.1099e-08,
1.10175e-08, 1.09369e-08, 1.08573e-08, 1.07784e-08, 1.07005e-08,
1.06234e-08, 1.05471e-08, 1.04716e-08, 1.03969e-08, 1.03231e-08,
1.025e-08, 1.01777e-08, 1.01061e-08, 1.00353e-08, 9.96527e-09,
9.89595e-09, 9.82734e-09, 9.75945e-09, 9.69226e-09, 9.62576e-09,
9.55995e-09, 9.4948e-09, 9.43032e-09, 9.3665e-09, 9.30332e-09,
9.24077e-09, 9.17886e-09, 9.11756e-09, 9.05688e-09, 8.9968e-09,
8.93732e-09, 8.87842e-09, 8.82011e-09, 8.76237e-09, 8.70519e-09,
8.64857e-09, 8.5925e-09, 8.53698e-09, 8.48199e-09, 8.42753e-09,
8.3736e-09, 8.32018e-09, 8.26727e-09, 8.21486e-09, 8.16295e-09,
8.11153e-09, 8.06059e-09, 8.01013e-09, 7.96015e-09, 7.91063e-09,
7.86157e-09, 7.81297e-09, 7.76482e-09, 7.71711e-09, 7.66983e-09,
7.623e-09, 7.57658e-09, 7.5306e-09, 7.48503e-09, 7.43987e-09,
7.39512e-09, 7.35077e-09, 7.30682e-09, 7.26326e-09, 7.22009e-09,
7.1773e-09, 7.1349e-09, 7.09287e-09, 7.0512e-09, 7.00991e-09,
6.96898e-09, 6.9284e-09, 6.88818e-09, 6.8483e-09, 6.80877e-09,
6.76959e-09, 6.73074e-09, 6.69222e-09, 6.65403e-09, 6.61617e-09,
6.57864e-09, 6.54142e-09, 6.50451e-09, 6.46792e-09, 6.43163e-09,
6.39565e-09, 6.35997e-09, 6.32459e-09, 6.2895e-09, 6.2547e-09,
6.2202e-09, 6.18597e-09, 6.15203e-09, 6.11837e-09, 6.08498e-09,
6.05186e-09, 6.01902e-09, 5.98644e-09, 5.95412e-09, 5.92207e-09,
5.89027e-09, 5.85873e-09, 5.82744e-09, 5.7964e-09, 5.76561e-09,
5.73507e-09, 5.70476e-09, 5.6747e-09, 5.64487e-09, 5.61528e-09,
5.58592e-09, 5.55679e-09, 5.52788e-09, 5.4992e-09, 5.47075e-09,
5.44251e-09, 5.41449e-09, 5.38669e-09, 5.3591e-09, 5.33172e-09,
5.30456e-09, 5.2776e-09, 5.25084e-09, 5.22429e-09, 5.19793e-09,
5.17178e-09, 5.14583e-09, 5.12006e-09, 5.0945e-09
